Australia                               ,Mexico                                  ,          104706.031
Australia                               ,Mongolia                                ,            1754.750
Australia                               ,Morocco                                 ,          105714.500
Australia                               ,Mozambique                              ,           16414.594
Australia                               ,Myanmar                                 ,            6484.000
Australia                               ,Namibia                                 ,             959.719
Australia                               ,Netherlands                             ,          141041.406
Australia                               ,New_Caledonia                           ,             991.688
Australia                               ,New_Zealand                             ,            9008.062
Australia                               ,Nicaragua                               ,            3611.438
Australia                               ,Nigeria                                 ,          122366.344
Australia                               ,North_Korea                             ,             576.844
Australia                               ,Norway                                  ,           11172.781
Australia                               ,Oman                                    ,           12188.906
Australia                               ,Pakistan                                ,             319.625
Australia                               ,Panama                                  ,            4306.375
Australia                               ,Peru                                    ,           51460.438
Australia                               ,Philippines                             ,           87599.938
Australia                               ,Portugal                                ,           40036.594
Australia                               ,Romania                                 ,           17069.342
Australia                               ,Rwanda                                  ,             466.406
Australia                               ,Saint_Vincent_and_the_Grenadines        ,             967.281
Australia                               ,Saudi_Arabia                            ,           53793.250
Australia                               ,Senegal                                 ,           13182.906
Australia                               ,Sierra_Leone                            ,             399.281
Australia                               ,Slovenia                                ,            2861.719
Australia                               ,Solomon_Islands                         ,             448.250
Australia                               ,South_Africa                            ,           44870.500
Australia                               ,South_Korea                             ,          133624.281
Australia                               ,Spain                                   ,          140232.531
Australia                               ,Sri_Lanka                               ,           37365.188
Australia                               ,Sudan                                   ,           52375.562
Australia                               ,Suriname                                ,              68.375
Australia                               ,Switzerland                             ,            9047.562
Australia                               ,Tanzania                                ,           22788.688
Australia                               ,Thailand                                ,           46519.906
Australia                               ,Togo                                    ,            2141.625
Australia                               ,Trinidad_and_Tobago                     ,            4286.281
Australia                               ,Tunisia                                 ,           37980.938
Australia                               ,Turkey                                  ,           68787.906
Australia                               ,Uganda                                  ,            4555.562
Australia                               ,United_Arab_Emirates                    ,           29229.188
Australia                               ,Uzbekistan                              ,              69.594
Australia                               ,Venezuela                               ,           48233.312
Australia                               ,Vietnam                                 ,           55877.531
Australia                               ,Yemen                                   ,           86189.906
Australia                               ,Zambia                                  ,              12.177
Australia                               ,Zimbabwe                                ,             680.719
Austria                                 ,Afghanistan                             ,            1448.938
Austria                                 ,Albania                                 ,            8199.688
Austria                                 ,Algeria                                 ,           14862.342
Austria                                 ,Armenia                                 ,            8043.688
Austria                                 ,Azerbaijan                              ,            3896.844
Austria                                 ,Bangladesh                              ,           14862.342
Austria                                 ,Barbados                                ,             519.031
Austria                                 ,Belgium                                 ,           14862.342
Austria                                 ,Belize                                  ,             615.156
Austria                                 ,Benin                                   ,             268.125
Austria                                 ,Bolivia                                 ,             448.031
Austria                                 ,Bosnia_and_Herzegovina                  ,           10045.875
Austria                                 ,Brazil                                  ,           14862.342
Austria                                 ,Burkina_Faso                            ,            1591.406
Austria                                 ,Cambodia                                ,             706.562
Austria                                 ,Cameroon                                ,           12289.531
Austria                                 ,Cape_Verde                              ,             604.688
Austria                                 ,Chad                                    ,             280.250
Austria                                 ,Chile                                   ,           14862.342
Austria                                 ,China                                   ,           14862.342
Austria                                 ,Colombia                                ,           14862.342
Austria                                 ,Congo                                   ,            2488.812
Austria                                 ,Costa_Rica                              ,            9013.000
Austria                                 ,Cuba                                    ,           14862.342
Austria                                 ,Cyprus                                  ,            4415.812
Austria                                 ,Djibouti                                ,            3448.750
Austria                                 ,Dominican_Republic                      ,           14862.342
Austria                                 ,Ecuador                                 ,           14862.342
Austria                                 ,Egypt                                   ,           14862.342
Austria                                 ,El_Salvador                             ,            7309.031
Austria                                 ,Estonia                                 ,            1529.389
Austria                                 ,Ethiopia                                ,           14862.342
Austria                                 ,Fiji                                    ,            4802.375
Austria                                 ,Finland                                 ,            1362.604
Austria                                 ,Gabon                                   ,            2799.500
Austria                                 ,Georgia                                 ,           12490.531
Austria                                 ,Ghana                                   ,           13135.812
Austria                                 ,Greece                                  ,           14862.342
Austria                                 ,Grenada                                 ,             601.250
Austria                                 ,Guatemala                               ,           14829.000
Austria                                 ,Guinea                                  ,            1132.812
Austria                                 ,Guyana                                  ,            1475.125
Austria                                 ,Honduras                                ,            5390.344
Austria                                 ,Iceland                                 ,            1146.219
Austria                                 ,India                                   ,           10313.312
Austria                                 ,Indonesia                               ,           14862.342
Austria                                 ,Iran                                    ,           14862.342
Austria                                 ,Iraq                                    ,           14862.342
Austria                                 ,Ireland                                 ,            9612.406
Austria                                 ,Israel                                  ,           14862.342
Austria                                 ,Italy                                   ,           14862.342
Austria                                 ,Ivory_Coast                             ,           14862.342
Austria                                 ,Jamaica                                 ,           11314.688
Austria                                 ,Japan                                   ,           14862.342
Austria                                 ,Jordan                                  ,           14862.342
Austria                                 ,Kenya                                   ,           14862.342
Austria                                 ,Kuwait                                  ,            9012.781
Austria                                 ,Kyrgyzstan                              ,              46.875
Austria                                 ,Lebanon                                 ,           10757.719
Austria                                 ,Liberia                                 ,             425.938
Austria                                 ,Luxembourg                              ,            2137.406
Austria                                 ,Macedonia                               ,            2288.750
Austria                                 ,Malawi                                  ,            1687.500
Austria                                 ,Malaysia                                ,           14862.342
Austria                                 ,Mali                                    ,            3302.938
Austria                                 ,Malta                                   ,             868.781
Austria                                 ,Mauritania                              ,           11476.625
Austria                                 ,Mauritius                               ,            5931.062
Austria                                 ,Mexico                                  ,           14862.342
Austria                                 ,Mongolia                                ,            1754.750
Austria                                 ,Morocco                                 ,           14862.342
Austria                                 ,Mozambique                              ,           14862.342
Austria                                 ,Myanmar                                 ,            6484.000
Austria                                 ,Namibia                                 ,             959.719
Austria                                 ,Netherlands                             ,           14862.342
Austria                                 ,New_Caledonia                           ,             991.688
Austria                                 ,New_Zealand                             ,            9008.062
Austria                                 ,Nicaragua                               ,            3611.438
Austria                                 ,Nigeria                                 ,           14862.342
Austria                                 ,North_Korea                             ,             576.844
Austria                                 ,Norway                                  ,           11172.781
Austria                                 ,Oman                                    ,           12188.906
Austria                                 ,Pakistan                                ,             319.625
Austria                                 ,Panama                                  ,            4306.375
Austria                                 ,Peru                                    ,           14862.342
Austria                                 ,Philippines                             ,           14862.342
Austria                                 ,Portugal                                ,           14862.342
Austria                                 ,Romania                                 ,           14862.342
Austria                                 ,Rwanda                                  ,             466.406
Austria                                 ,Saint_Vincent_and_the_Grenadines        ,             967.281
Austria                                 ,Saudi_Arabia                            ,           14862.342
Austria                                 ,Senegal                                 ,           13182.906
Austria                                 ,Sierra_Leone                            ,             399.281
Austria                                 ,Slovenia                                ,            2861.719
Austria                                 ,Solomon_Islands                         ,             448.250
Austria                                 ,South_Africa                            ,           14862.342
Austria                                 ,South_Korea                             ,           14862.342
Austria                                 ,Spain                                   ,           14862.342
Austria                                 ,Sri_Lanka                               ,           14862.342
